comment,labeling
그렇다면 난 악플다는사람될게 구하라를 힘들게한 협박한사람한테 욕좀시원하게 하자 ㅋㅋㅋㅋ,1
배댓처럼 여기에 악플다는 애들은 설리고 구하라고 똑같이 악플 달았던 애들이라고 생각하면 됨 ^^,1
여자인생에 있어서 얼마나 큰일인데 형량이 이정도 남의 인생을 망첫으면 자기인생도 똑같이 망해야지,1
굳이 여자 인생이라고 해야되나? 누구 인생이어도 큰일인데 괜히 여혐프레임 씌우네,1
와...저주하는거봐.....또 다른 악플쓰네요.. 2차가해 멈춰주세요!,1
굳이 여자는 왜 붙히냐 피해자라고 해야지,1
최종범 미용실 톤헤어스튜디오,1
팩트같은 소리하고 자빠졌네 영상으로 협박해서 징역 1년6월 집유3년 받았는데 뭔소리죠? 영상찍은것만 불법촬영물이 아니란 이유로 무죄받았는데 남자든 여자든 그런 영상이 있고 퍼질수있다는 상황이면 다 무섭고 힘들어요,1
그냥 전남친 죽으라고 해라 ㅉㅉ,1
재판 끝나고 ... 구하라도 일본에서 활동 잘하고 있었어요 ... 인생이 망하긴;;,1
에휴 이분 댓글 모음 보면 악플러 맞음 모든 내용이 다 악플이네...그러지 마세요...,1
여자 인생 이러고 있다;;;;;;;;;;;; 몰카도 아닌데 몰카몰이하고 전형적인 리벤지포르노 사건인것처럼 꾸미고 과하게 감정몰이 피해자 코스프레 한 사건인데여자인생에 이게 엄청 큰사건이면 남자들이 사는 세상은 너네한테는 아마존 정글에서 사는거겠다;;;약하디 약한 멘탈 쓰레기정신으로 사는 한국여자들;둘이 같이 좋아서 찍은 영상이 남자가 욱해서 구하라한테 보낸 영상 하나로 리벤지 포르노 사건으로 만들어서 사건 엄청 큰것처럼 만든것들이 지금 이나라 여자들 아닌가;;,1
남자가 먼저 카톡으로 관계동영상을 편집하여 두차례 보내면서 연예인 인생 못하게해주겟다고협박하고 디스패치에 영상을제보하겠다며 실제로메일을보냄. 영상은 안보냈고 그게 합의하에 찍었던 연예인 인생에큰 흠이되었고 그협박때문에 구하라는 무릎까지 꿇엇음. 헤어진뒤에 구하라집을 맘대로 비번치고 들어와서 정수긴가 뭘 부셧고 구하라가 참다참다 폭발해서 쳐때린거임. 나엿으면 야구방망이로 남자 얼굴갈겻을것같은데? 결국 판사까지 영상을 봐야햇고 구하라 이미지때매 국내컴백 못하고 일본으로 타겟돌려서 활동해야햇믄데? 대체 남자편 왜두냐,1
진짜 천벌받을 사람은 이런 가해자인데... 피해자만 숨고 속상해하는 현실이 너무 싫다ㅠㅠ,1
일명 재조정이라는 단어를 사용하면서 팬이라고 자처하는 사람들 = 해체시키려는 진상위,1
일부 못난 사람 잘못한걸 왜 어른들 잘못이라고 전체 프레임을 씌우냐?,1
일은 느그들이 만들어놓고 결정은 애들더러 하래냐?욕은 누가 먹으라고?해체 하든 안하든 이래저래 욕먹고 애들이랑 팬들만 힘들다.,1
자기가 뽑혔는데 생각보다 덤덤해하던 애들 몇명있던데 걍 성격인가했는데 이미 알고있어서 그럴수도있겠다,1
자식 키우는 부모들은 다 공감할거다.,1
자식을 어이없는 차 사고로 잃은 분들이 많은데 아직 제대로 된 법안조차 없다. 나라의 정치인들은 서로 헐뜯기 바쁘고 국민의 안위는 관심도 없다. 이런 나라에 뭘 믿고 자식을 낳았는지 나도 대책 없다.,1
자식을 잃은 민식이 부모님을 보고 넘 많이 울었습니다ㆍ남도 이리 슬픈데 ㅠ 다시는 스쿨존에서 천사같은 아이들이 교통사고로 세상을 떠나는일이 없도록 법이 좀더 강화하고 어른들이 좀더 인식을 잘했으면 좋겠습니다ㆍ,1
자신 또는 같이 활동하는 멤버가 조작 및 유착관계를 통해 데뷔했다는걸 전혀 인지하지 못했다면 멤버들은 피해자가 맞고 해체가 무조건적인 정답은 아닐것이다 다만 이를 멤버들이 인지하고 있었다면 지금처럼 피해자라고 단정할 수도 없다 알면서도 이 말도 안되는 조작극에 동참한 꼴이 되버리니까.. 어쨌든 진짜 피해 본 사람에게는 철저히 보상해주고 잘 마무리되길 바란다,1
자유한국당에게전화좀 넣으세요 제발일좀하라구,1
자한당 황교활이 삭발에 단식투쟁이니 뭐니 그지랄떨지말고 이런 법안이나 통과시켜라 앰병할 자한당들아,1
자한당은 무슨 생각으로 반대를 하는건지 이해를 할수가 없음...그냥 정부가 뭐 한다그러면 무조건 반대부터 하는거 같음..,1
자한당은 민생법에 관심없고 여당에서 발의하면 무조건 반대라서 통과되기힘듬...,1
자한당이 반대하고 국회밖에서 농성만 하잖아.,1
"잘못은 씨제이가 하고 엑스원, 아이즈원은 방패막이네....",1
"잘못은 어른들이 잘 못했는데 화살은 겨우 10대,20대정도 되는 애들이 받는건지 이해안됨...여기서 오히려 해체를 하면 11명도 피해자임...얘네가 뭘 알고 조작을 했니? 욕 할려면 ㅇㅈㅇ 피디한데 욕해라",1
"장기자님 엑스원은 ""지켜줘야"" 되고 아이즈원은 ""조작파문""입니까? 연예부기자가 신뢰를 잃는 건 스스로가 원인일 수 있습니다. 공정하게 쓰시길 바랍니다.",1
재투표 합시다! 예선은 봤으니 생방으로 재투표만 하면 될듯..,1
쟤들이 뭔 죄가 있어,1
"저 중엔 소속사와 한뜻으로 국민을 속인 공범 연습생 있고, 그 연습생 때문에 떨어져서 다시 연습생으로 돌아간 친구도 있다. 나머지 멤버들은 안타깝지만 이 판 자체가 이미 짜여져 있는 판이었기때문에 해체하는게 맞다.",1
"저는 순위 권 내 멤버를 위해서도 순위 권 밖 멤버를 위해서도 <엑스원 조작멤버 방출후재정비> 가 맞다고 생각합니다. 힘없는 연습생들은 유착과 직접적인 관련이 없을 가능성이 높기때문에, 찐순위 나오고 방출이든 자진탈퇴든 한다고 하면 비난할 사람은 없다고 생각해요~. 오히려 동정여론이 생기겠죠. 방출도 부당순위멤버를 위해 더 나을거에요. 오히려 조작멤으로서 혜택을 받게될때 비난이 멈추지 않게 되는겁니다",1
저도 두아들과 뱃속에 생명을 또 품고있는데요이렇게 아들잃은 피해자 부모의 감정과 한가정이 이정도로 슬픔에 젖어들수있다는걸 처음으로 자세히 다뤄준 프로였던거같아요보는데 저는 제가 이렇게까지 눈물이 많은지 몰랐어요정말 자식가진 부모로서 저도 보면서 두렵더라고요가해자는 저프로를 봤을까? 그사람도 지옥속에서 살고있을까? 아님 죄값치뤘다며 떴떴하게 아무렇지 않게살고있을까?지금 생각만해도 또 눈에서 눈물이 뚝뚝 떨어집니다..애는 많이낳으라지만 정작 아동보호법은 취약한 대한민국에서 자식가진 부모는 걱정만한가득 안고 살아갑니다...,1
저도 민식이 부모님 보고 울었는데... 부모님들 힘내세요^^ 특히 어머니 식사는 꼭 챙겨드세요^^ 응원합니다,1
"저도 방송보고 너무 많이 울었어요하하, 별 부부가 다둥이 부모답게 이렇게 나서주시니더욱 든든하네요부디 법안 통과되어 민식군 부모님께서 상처도 채아물기전에 서명받고 방송에 나오신 그 진심이 통하길기도합니다..그 가정에 평화가있기를..",1
저도 아이 키우는 입장에서 한 번도 생각 안 해본거 아니예요.. 큰 길 건너 학교 가는 아이들 혹시라도 무슨 일 있을까 조마조마합니다.. 아무리 조심한다 해도 사고는 한순간이잖아요... 너무 마음이 아픕니다.. 이런 일에 하하별 부부가 힘을 보태주셔서 보기가 좋습니다.. 이런게 연예인의 장점이 아닌가 싶습니다.. 저도 동참할께요!!!,1
저도 아이키우는 부모로써 너무 마음이 아팠네요.. 누구에게나 있을수 있는 일입니다! 제발 민식이법 하루빨리 통과되길.... 민식이부모님 남은 두아이를 위해서 제발 힘내주세요ㅠ,1
저도 안타까워요 교통사고로 죽었으니 얼마나 애가 탔겠어요 그래도 힘내요,1
저도 이거보고 펑펑 울엇답니다이뿐만이 아이를 위한법은 좀 빨리해결 좀 하시지 국회원들 졸지말고담달10일까지 처리 좀 합시다국회의원들 월급많이 받는다면서그 값은 좀 합시다,1
전적으로 데뷔멤버의 결정을 지지합니다 정말 가만에 기레기아닌 기자님 만난듯,1
정당하게 데뷔한 멤버들을 위해서라도 반듯이 유착소속사 멤버 방출후에 재정비 활동을 해야죠... 정당하게 데뷔한 애들은 무슨 죄인가요,1
정당하게 데뷔한 연습생들까지 피해를 보는 건 2차 가해라고 생각됩니다. 재정비 후 원활한 활동을 할 수 있도록 지원해주세요.,1
정당하게 데뷔해놓고도 조작멤버 몇명 있다고 같이 조작돌 이미지 뒤집어쓰고 심지어 해체까지 당하게 생긴 애들이 젤 불쌍함.. 소속사유착과 순위조작 없이 데뷔한 아이들에겐 어떻게 보상 하실껀가요? 해체가 보상이 될 순 없잖아요.,1
"정당히 뽑힌 애들까지 피해자 만들지 마라,, 그애들 보호를 위해서라도 계속 활동 시켜라,, 시즌 1 2도 활동 끝까지 했잖아..",1
정말 사람 팔자라는게......운도 중요하구나피해보상 꼭 받기를,1
정확하게는 조작에 가담한 소속사 멤버들 전원 퇴출시키면 조용해질듯...이렇게되면 팀 깨지는건 불보듯 뻔한 이야기지,1
제2의 피해자가 생기지않게 해주세요 엑스원 활동 지지합니다,1
제대로된 순위 발표하고 재정비해서 활동 해야합니다~~~,1
제들이 지들 돈먹이고 순위 정해져 있는거 몰랐을까?,1
제목만 보고 들어오면서 속으로 이거 여자 기자 아니면 손가락 자른다 생각하고 왔는데.. 감사합니다 손가락 지켜주셔서,1
제목보고 눈물났어요 제발 이렇게 되게 해주세요 부탁드립니다,1
제발 개통령과 개의원들은 나라 좀 돌봐라,1
제발 많이 낳으라고 하지마시고 쓸데없이 저출산통계도 그만 내시고 가장 기본적인거로부터 아이들을 보호해주세요 ~,1
제발 법좀 통과시켜줘 국회에서 싸움만 쳐하지말고 아이를 키우는 부모라 더화가나고 분통이 터진다 민식이 부모님께서 어제 태통령님께 말씀 드리는걸 보고 저두 한참을 울었어여 가슴이 너무 아프고 내자식에게도 닥칠수 있는 일이라 생각하니 더 슬프네여 시간내셔서 청원에 꼭 동참 해주세요,1
제발 통과되라,1
조민 고려대 재입학하는 소리하고있네 문제되는 소속사 의 멤버 퇴출은 당연한거 아닌가?,1
조작 그룹 아이즈원과 엑스원은 해체해라,1
조작 전 원래 투표했던 명단대로 데뷔하면 되는거아닌가,1
"조작,접대로 부정한 방법으로 데뷔하고 무슨 유지야 장난치냐?",1
조작과 상관없이 정당하게 데뷔한 멤버들이 있는데 해체하는건 책임감없는 행동맞습니다. 씨제이는 정당하게 데뷔조에 든 멤버들로 재정비해서 끝까지 책임지는 모습 보여주세요,1
조작돌 퇴출,1
"조작된 멤버 3명만 방출하고, 나머지 정당한 멤버는 활동 보장해주세요",1
"조작된 멤버들은 방출 후 재정비 해주세요. 조작으로 떨어진 애들은 어떻게 할건가요? 대부분이 대형도 아닌 중소 기획사인데, 회사에서 데뷔하면 엑스원만큼의 인기를 누릴 수 있을까요?",1
조작된 멤버만 퇴출하면 됌. 하지만 탈퇴하면 누가 조작된 멤버인지 들키기때문에 지속할지 해체할지 둘 중 하나겠지ㅋㅋ,1
"조작때매 떨어진 연습생한텐 보상, 정당하게 데뷔한 멤버는 활동기회 주고, 죄 저지른 관계자들은 감방 쳐넣으면 될 일임.",1
조작멤 방출 시키고 활동해라 걔네가 피해자탈쓰고 수혜받는건 탈락자들에게 2차 가해하는거다,1
조작멤버 밝히고 걔들만 추려내서 원래 당선됐어야할 애들한테 보상해주고 활동하면 되는일아닌가? 냉정한 연예계의 세계에서 죽어도같이죽고 살아도 같이산다는게 아니라면 그 몇몇때문에 다같이 조작돌이라는 오명을 뒤집어쓰고 피해보는것 아니라고 생각하는데..조작연습생들의 잘못은 아니라고하지만 소속기획사든 뭐든 어찌됐든 이해관계가 얽혀있어 혜택을 받은 입장에서 감수해야할부분은 감수하고 책임질부분은 책임지는게 맞다고생각함,1
조작멤버 방출후 탈락순위들 당기는게 맞는데문제는 조작이 어디까지냐는거야우리가 생각하는것보다 20위보다 더 위일수도있다그러니 엠넷은 자꾸 헛소리하지말고 순위공개해라,1
조작멤버들이 어린 나이에 비난받는 것도 원치않지만 수혜받는 것도 원치않는다 활동할거면 조작멤버들 방출하고 피해가 있다면 소속사가 보상해줘라,1
조작멤은? 남의 인생 뺏어사는 조작멤은 왜 피해자 취급? 활동을 해도 조작멤은 퇴출시켜야지,1
조작소속사 맴버들은 걸러내고 원래순위대로해서 하자.,1
조작으로 들어왔으면 나가는게 맞지,1
조작으로 붙은 멤버 밝히면 걔네 앞날 인생도 망하고 소속사도 망해서 그냥 안밝히고 깔끔하게 해체할듯,1
조작으로 붙은 멤버들이 활동 하고 싶어하면 그게 사람인가.. 당연히 팀 탈퇴한다고 하는게 당연하지.. 자진 탈퇴하면 남은 멤버들은 활동 해도될듯..,1
조작으로 인해 피해본 탈락 연습생들은?? 조작으로 수혜본 애들은?? 그렇게 따지면 부모가 자식의 부정입학 저지르면 부모가 한거라서 학교 그냥 다녀야하나? 현실은 모두 입학 취소임. 취업비리도 마찬가지임. 말이 되는 소릴해야지 그리고 조작멤버와 조작에 가담한 소속사 투명하게 공개하고 처벌 받아야함. 일단 검찰은 데이터 모두 공개하고 조작멤버 공개해라 그게 국민들의 알권리에 대한 순서다. 그룹은 당연히 해체 되어야한다. 조작으로 부당하게 만들어진 그룹을 그냥 둔다는건 국민을 우롱하는 처사임,1
조작은 전시즌이 다했다는데 엑스원이랑 아이즈원만 죽어라 패네ㅋㅋㅋㅋㅋ얘들 활동여부에 관심갖을시간에 수사가 어떻게 진행되는지나 알아봐,1
조작을 제대로 바로 잡는게 먼저다스스로 원본데이터를 공개하라,1
"조작의 결과물인 조작 그룹 활동 옹호 및 합리화. 조작은 나쁘지만 조작의 결과물은 활동해야한다? 애들 잘못없으니까 활동하게 해야한다? 알았던 몰랐던 특혜 받았고 미리 경연 곡도 알았다고 하는데 그것부터가 공정하지 않았다. 해체하고 다시 정당하게 대중앞에 서는 게 맞다. 사필귀정이라고 모든 일은 반드시 바른 방향으로 돌아간다는 말이 있는데, 당연히 조작의 결과물은 해체해야한다고 생각한다. 그렇지 않으면 조작의 꼬리표 떼지 못한다. 해체하고 정당하게 나오면 적어도 꼬리표는 뗀다.",1
